UMAP1	UMAP2	SeuratCluster	orig_ident	timepoint
batch1.U2iMeLC_1446	-0.00905537605285645	8.74627876281738	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1447	1.66362452507019	11.2223949432373	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1448	1.96401000022888	8.33066082000732	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1449	2.35983395576477	8.36790180206299	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1450	7.41460847854614	8.64177322387695	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1451	7.72416973114014	9.13549995422363	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1452	0.656966745853424	5.8843207359314	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1453	5.74596786499023	3.71890950202942	11	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1454	0.384763181209564	10.0929346084595	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1455	1.91032922267914	10.0901756286621	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1456	6.81815814971924	9.77845668792725	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1457	1.51656210422516	7.60460805892944	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1458	0.172917813062668	7.03836107254028	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1459	6.39301013946533	8.09499740600586	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1460	1.68675076961517	7.44986867904663	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1461	1.16168892383575	7.74541711807251	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1462	7.42178440093994	8.77249717712402	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1463	1.3546085357666	10.9911289215088	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1464	0.0837598145008087	6.40787172317505	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1465	0.905394852161407	8.10348415374756	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1466	6.71450185775757	9.96577930450439	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1467	2.73862671852112	10.0601243972778	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1468	1.39585041999817	7.14470195770264	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1469	-7.47930097579956	3.26082515716553	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1470	1.87238991260529	11.0805416107178	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1471	0.711636424064636	10.341269493103	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1472	0.0867151245474815	10.3878307342529	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1473	3.31932139396667	7.20671701431274	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1474	1.18633055686951	9.9625244140625	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1475	2.64693927764893	10.7071418762207	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1476	0.492071479558945	10.4866714477539	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1477	-7.95459842681885	2.15762901306152	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1478	0.941853761672974	9.78118133544922	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1479	2.51716303825378	9.13867378234863	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1480	1.41572523117065	9.5064640045166	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1481	-7.82377767562866	3.00596356391907	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1482	0.0570776127278805	8.97940444946289	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1483	1.58505535125732	8.39986324310303	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1484	1.84311401844025	11.2302503585815	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1485	1.49393630027771	7.8737006187439	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1486	0.263736605644226	7.06994152069092	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1487	1.47863638401031	9.90450477600098	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1488	0.95421826839447	9.81462860107422	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1489	8.02737045288086	7.02208042144775	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1490	6.93534708023071	8.39233207702637	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1491	-8.27223968505859	1.91418588161469	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1492	1.88297760486603	10.1639051437378	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1493	7.31456708908081	9.81545543670654	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1494	7.02447366714478	9.61735057830811	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1495	7.02048969268799	8.87277793884277	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1496	-7.97386646270752	2.85104608535767	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1497	5.8384690284729	6.82739734649658	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1498	2.41369390487671	9.71371078491211	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1499	-0.0954480171203613	8.92903232574463	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1500	5.86898469924927	8.44850063323975	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1501	1.33976185321808	7.75723457336426	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1502	3.48005938529968	7.51081085205078	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1503	-8.1507740020752	1.89266920089722	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1504	0.209733411669731	9.23657608032227	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1505	2.62927484512329	8.10470867156982	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1506	6.45661544799805	7.85682344436646	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1507	2.54754567146301	9.71316909790039	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1508	2.1419506072998	9.13860702514648	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1509	2.04955863952637	10.6366586685181	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1510	3.96231842041016	8.17867851257324	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1511	1.02348220348358	9.83143520355225	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1512	2.72028398513794	9.02232837677002	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1513	1.52886247634888	10.4089469909668	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1514	2.00364851951599	8.2938928604126	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1515	5.8053560256958	9.43334770202637	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1516	1.21856844425201	10.8010120391846	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1517	2.48187494277954	9.57752513885498	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1518	0.780952870845795	8.03235054016113	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1519	0.308392971754074	9.59506320953369	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1520	1.27261459827423	7.6194896697998	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1521	-0.884435892105103	9.42676734924316	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1522	6.42534923553467	9.10114192962646	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1523	2.00927710533142	11.018630027771	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1524	-7.92077493667603	2.41049742698669	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1525	0.51955646276474	6.38720273971558	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1526	3.0714693069458	8.58150863647461	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1527	2.13402414321899	9.08195495605469	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1528	-7.79055976867676	1.94646739959717	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1530	1.64207565784454	11.3770971298218	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1531	1.63573932647705	8.33937168121338	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1532	-8.94938850402832	1.95087218284607	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1533	1.03414690494537	8.87358570098877	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1534	-7.6306848526001	3.17699885368347	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1535	0.094502717256546	8.30173778533936	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1536	1.69332087039948	8.60672950744629	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1537	-7.78355884552002	2.58419322967529	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1538	7.30981874465942	7.13077449798584	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1539	1.20181679725647	7.50379800796509	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1540	2.59815263748169	10.9696025848389	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1541	7.57135200500488	9.47015953063965	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1542	0.343070864677429	7.38348722457886	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1543	0.00573298940435052	8.88571548461914	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1544	8.22507762908936	8.30547428131104	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1545	1.47723853588104	7.59759950637817	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1546	2.82227039337158	9.16200542449951	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1547	2.01366376876831	8.86106491088867	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1548	2.03318214416504	8.45770359039307	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1550	0.466508895158768	8.90013217926025	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1551	-7.7886438369751	2.81594491004944	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1552	-8.67748928070068	2.0694682598114	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1553	2.59034037590027	9.3398380279541	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1554	-7.38126277923584	2.8845226764679	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1555	0.420388877391815	7.32175636291504	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1556	2.7241199016571	9.38169002532959	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1557	1.91160047054291	8.16197204589844	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1558	2.66826796531677	10.5096607208252	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1559	-8.57221412658691	1.95656967163086	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1560	2.677579164505	8.28987407684326	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1561	1.99298453330994	9.37174701690674	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1562	3.208979845047	7.37635231018066	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1563	8.48340225219727	8.51722526550293	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1564	0.5080486536026	6.48448324203491	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1565	0.614740192890167	6.60468006134033	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1566	6.66255331039429	9.98870182037354	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1567	0.266003966331482	9.03903579711914	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1568	7.65640449523926	8.78543090820312	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1569	0.904318690299988	7.32132816314697	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1570	1.72543084621429	8.186203956604	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1572	-0.489917486906052	8.57517433166504	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1573	1.54714012145996	7.63296794891357	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1574	1.4062283039093	8.6184253692627	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1575	-0.278138548135757	8.37202167510986	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1576	7.43599653244019	8.89837169647217	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1577	-11.6334018707275	1.76914000511169	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1578	2.13912153244019	9.7207498550415	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1579	7.33556461334229	9.09818840026855	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1580	2.59592771530151	10.417384147644	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1581	2.31131672859192	9.60528087615967	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1582	1.52732968330383	8.8784065246582	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1583	-0.28380823135376	8.5665979385376	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1584	5.67141056060791	9.67358684539795	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1585	7.59094953536987	9.60290050506592	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1586	-8.72608375549316	1.7943115234375	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1588	1.97619450092316	11.3454627990723	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1589	0.435523062944412	10.669846534729	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1590	7.41161727905273	9.49871444702148	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1591	-0.335619121789932	10.5693578720093	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1592	-8.04453468322754	1.83879995346069	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1593	-9.69594669342041	1.84287047386169	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1594	7.77232551574707	9.24170589447021	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1595	1.01207256317139	8.33111095428467	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1596	-9.81763076782227	2.65758919715881	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1597	-7.8897590637207	2.35441637039185	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1598	6.94679832458496	7.44411849975586	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1599	2.18476009368896	8.98146533966064	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1600	1.85464453697205	7.90218687057495	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1601	7.25742435455322	8.24932479858398	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1602	7.56835174560547	8.89261722564697	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1603	6.79172325134277	8.05728626251221	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1604	6.00000667572021	8.80261421203613	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1605	2.19020891189575	9.63587284088135	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1606	2.05013394355774	9.04260540008545	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1607	0.541743814945221	9.1186408996582	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1608	1.0982358455658	10.629566192627	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1609	-8.02494335174561	3.32751679420471	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1610	-7.93866014480591	1.80164265632629	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1611	-0.481121450662613	9.70611000061035	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1612	0.77036464214325	6.76098155975342	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1613	1.2990562915802	8.24399757385254	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1614	7.46972274780273	8.80392169952393	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1615	2.04122424125671	9.01166248321533	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1616	2.46996855735779	10.8680953979492	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1617	0.50897204875946	7.3585638999939	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1618	1.02501344680786	10.2995643615723	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1619	7.40518426895142	8.97360134124756	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1620	3.73355221748352	8.07302093505859	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1621	7.06181573867798	9.68553924560547	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1622	-8.20906639099121	2.64812397956848	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1623	1.6169399023056	7.93725776672363	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1624	1.45006835460663	8.77614307403564	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1626	0.777825236320496	6.59942722320557	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1627	7.12836217880249	8.52086544036865	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1628	6.62421226501465	7.5535717010498	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1629	-8.40155029296875	3.47915768623352	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1630	0.0103669464588165	10.632420539856	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1632	1.77947425842285	9.34518051147461	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1633	-7.46534585952759	2.61400437355042	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1634	-8.34187507629395	3.89729261398315	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1635	4.15225696563721	7.81492948532104	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1636	3.75348591804504	8.63768672943115	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1637	7.5888934135437	8.5847692489624	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1638	6.52372789382935	9.6839771270752	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1639	6.99630403518677	7.73537492752075	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1640	1.86161649227142	10.8817625045776	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1641	7.07085752487183	9.85354614257812	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1642	6.14078044891357	8.71856307983398	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1643	3.63794445991516	7.96242380142212	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1644	-7.65276050567627	2.59435105323792	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1645	2.66505694389343	9.76862716674805	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1646	0.213257655501366	8.4279670715332	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1647	6.65244245529175	7.21310758590698	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1648	7.34076738357544	9.52882385253906	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1649	-11.2814388275146	2.15481948852539	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1650	-8.05215835571289	3.07272529602051	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1651	1.08845961093903	7.99007415771484	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1652	-0.138675838708878	9.6774435043335	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1653	-7.87450361251831	2.70714116096497	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1654	1.501589179039	7.93117523193359	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1655	1.07567667961121	8.35349655151367	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1656	-8.00846004486084	2.28673815727234	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1657	1.55725121498108	7.4144434928894	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1658	8.04505729675293	7.94214773178101	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1659	1.04584527015686	9.23662567138672	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1660	1.36080312728882	8.73298835754395	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1661	0.684687197208405	8.38418674468994	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1662	-0.01417719386518	9.74218082427979	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1663	-11.4958066940308	1.84891784191132	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1664	5.36958408355713	6.17391681671143	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1665	6.6403956413269	9.82973480224609	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1666	8.16597652435303	8.57865238189697	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1667	1.41072344779968	10.4715614318848	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1668	-8.32526779174805	1.5732227563858	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1669	-0.241053581237793	10.1202726364136	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1670	-7.80796909332275	4.10355663299561	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1671	5.60799598693848	6.99769496917725	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1672	1.11621856689453	7.84850168228149	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1673	-7.81259727478027	2.62659502029419	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1674	0.720768928527832	8.14835357666016	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1675	7.63351488113403	7.89856386184692	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1676	6.20446157455444	8.12749099731445	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1677	2.77298378944397	10.1064357757568	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1678	-0.749832093715668	8.98176288604736	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1679	6.98952198028564	7.21777200698853	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1680	-8.20379447937012	4.53115749359131	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1681	-11.9432821273804	2.42623209953308	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1683	0.0308603420853615	8.70369338989258	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1684	1.5192061662674	10.2067232131958	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1685	6.88542222976685	8.6290340423584	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1686	-7.79835557937622	3.41650414466858	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1687	-7.82865190505981	3.66680479049683	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1688	-8.41072654724121	1.4888277053833	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1689	2.45157527923584	8.2145299911499	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1690	1.54810953140259	8.56484413146973	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1691	7.18594026565552	7.22548389434814	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1692	-8.18735408782959	1.86749613285065	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1693	1.99853253364563	7.62431335449219	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1694	0.370845049619675	7.77222633361816	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1695	0.870234310626984	8.27029991149902	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1696	3.56948924064636	8.74194526672363	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1697	0.963445782661438	9.14066219329834	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1698	0.722407758235931	8.37428665161133	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1699	-8.55910491943359	3.06684613227844	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1701	-0.0687335357069969	10.6984081268311	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1702	7.19789123535156	7.39892244338989	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1703	2.48842787742615	10.7344017028809	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1704	4.98450613021851	6.94766855239868	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1705	2.08782696723938	11.2011079788208	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1706	-7.66469240188599	3.24057388305664	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1707	-7.63874244689941	2.19743490219116	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1708	-7.7337965965271	2.28325390815735	4	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1709	3.43107414245605	9.14562892913818	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1710	3.03643751144409	8.39267063140869	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1711	6.30548477172852	9.41440868377686	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1712	6.52185392379761	9.70590686798096	12	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1713	1.52694582939148	9.14401149749756	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1714	-0.566436767578125	8.86574554443359	1	batch1.U2iMeLC	U2iMeLC
batch1.U2iMeLC_1715	1.24795138835907	8.79646396636963	1	batch1.U2iMeLC	U2iMeLC
